time	V(vout)
Step Information: Run=0  (Run: 1/65)
6.749953901491022e+000	9.828277e-001
6.749954377748246e+000	1.591473e+000
6.749955330262694e+000	2.796816e+000
6.749955704889583e+000	3.220695e+000
6.749955813515757e+000	3.286459e+000
6.749955922211436e+000	3.298682e+000
6.749955950453424e+000	3.299176e+000
6.749955977994010e+000	3.299361e+000
6.749956013129941e+000	3.299438e+000
6.749956045514406e+000	3.299489e+000
6.749956110283336e+000	3.299555e+000
6.749956210146475e+000	3.299616e+000
6.749956409872755e+000	3.299676e+000
6.749956809325312e+000	3.299727e+000
6.749957608230426e+000	3.299762e+000
6.749959206040655e+000	3.299783e+000
6.749962401661114e+000	3.299794e+000
6.749968792902031e+000	3.299799e+000
6.749981575383866e+000	3.299801e+000
6.750058270274872e+000	3.299802e+000
6.756500641119407e+000	3.299802e+000
6.763045271818617e+000	3.299802e+000
6.772810896818617e+000	3.299803e+000
6.782576521818617e+000	3.299804e+000
6.792342146818617e+000	3.299804e+000
6.802107771818617e+000	3.299805e+000
6.811873396818617e+000	3.299806e+000
6.831404646818617e+000	3.299807e+000
6.850935896818617e+000	3.299808e+000
6.870467146818617e+000	3.299809e+000
6.899764021818617e+000	3.299810e+000
6.929060896818617e+000	3.299811e+000
6.958357771818617e+000	3.299812e+000
6.987654646818617e+000	3.299812e+000
7.016951521818617e+000	3.299813e+000
7.056014021818617e+000	3.299814e+000
7.095076521818617e+000	3.299814e+000
7.134139021818617e+000	3.299814e+000
7.182967146818617e+000	3.299812e+000
7.212264021818617e+000	3.299805e+000
7.222029646818617e+000	3.299801e+000
7.223250349943617e+000	3.299798e+000
7.225691756193617e+000	3.299786e+000
7.226302107756117e+000	3.299782e+000
7.227522810881117e+000	3.299769e+000
7.227827986662367e+000	3.299763e+000
7.228438338224867e+000	3.299743e+000
7.228590926115492e+000	3.299733e+000
7.228896101896742e+000	3.299700e+000
7.228972395842055e+000	3.299682e+000
7.229129752104262e+000	3.299620e+000
7.229158362333754e+000	3.299592e+000
7.229196509306410e+000	3.299540e+000
7.229206046049574e+000	3.299520e+000
7.229225119535903e+000	3.299465e+000
7.229229887907485e+000	3.299447e+000
7.229239424650649e+000	3.299386e+000
7.229258498136977e+000	3.299188e+000
7.229263266508559e+000	3.299021e+000
7.229272803251723e+000	3.298347e+000
7.229273508821743e+000	3.298214e+000
7.229274919961784e+000	3.297744e+000
7.229275272746794e+000	3.297557e+000
7.229275978316815e+000	3.297019e+000
7.229276154709320e+000	3.296827e+000
7.229276507494330e+000	3.296234e+000
7.229276946894253e+000	3.295115e+000
7.229277171020069e+000	3.294136e+000
7.229277383612536e+000	3.292568e+000
7.229277535937479e+000	3.290683e+000
7.229277667762323e+000	3.287886e+000
7.229277779225825e+000	3.283780e+000
7.229277874032583e+000	3.277618e+000
7.229277956859778e+000	3.268088e+000
7.229278032990689e+000	3.252617e+000
7.229278108691037e+000	3.225948e+000
7.229278188078589e+000	3.180292e+000
7.229278274501441e+000	3.107006e+000
7.229278395769041e+000	2.976241e+000
7.229278529924080e+000	2.814485e+000
7.229278673952633e+000	2.633326e+000
7.229278913494264e+000	2.328174e+000
7.229279392577526e+000	1.715954e+000
7.229280350744051e+000	5.030438e-001
7.229280724284788e+000	7.979739e-002
7.229280834515818e+000	1.283031e-002
7.229280944547551e+000	9.357465e-004
7.229280970882869e+000	7.112419e-004
7.229280997064372e+000	6.335977e-004
7.229281049427377e+000	5.326566e-004
7.229281111279549e+000	4.572624e-004
7.229281233929846e+000	3.803913e-004
7.229281457640442e+000	3.132285e-004
7.229281905061636e+000	2.636701e-004
7.229282799904023e+000	2.299066e-004
7.229284589588795e+000	2.112937e-004
7.229288168958342e+000	2.012256e-004
7.229295327697434e+000	1.968771e-004
7.229309645175619e+000	1.953141e-004
7.253707732880550e+000	1.932830e-004
7.273238982880550e+000	1.919481e-004
7.292770232880550e+000	1.907472e-004
7.312301482880550e+000	1.896626e-004
7.331832732880550e+000	1.886829e-004
7.351363982880550e+000	1.877981e-004
7.370895232880550e+000	1.869989e-004
7.390426482880550e+000	1.862770e-004
7.409957732880550e+000	1.856250e-004
7.429488982880550e+000	1.850362e-004
7.449020232880550e+000	1.845044e-004
7.468551482880550e+000	1.840245e-004
7.488082732880550e+000	1.835923e-004
7.507613982880550e+000	1.832052e-004
7.527145232880550e+000	1.828635e-004
7.546676482880550e+000	1.825723e-004
7.566207732880550e+000	1.823439e-004
7.585738982880550e+000	1.822022e-004
7.605270232880550e+000	1.821885e-004
7.624801482880550e+000	1.823694e-004
7.644332732880550e+000	1.828775e-004
7.663863982880550e+000	1.840086e-004
7.683395232880550e+000	1.867112e-004
7.693160857880550e+000	1.900380e-004
7.702926482880550e+000	1.992707e-004
7.704147186005550e+000	2.000153e-004
7.706588592255550e+000	2.107801e-004
7.711471404755550e+000	2.690360e-004
7.711623992646175e+000	2.840612e-004
7.711929168427425e+000	3.640559e-004
7.712005462372738e+000	4.110379e-004
7.712024535859066e+000	4.372205e-004
7.712062682831722e+000	5.201555e-004
7.712072219574886e+000	5.586796e-004
7.712091293061214e+000	6.835992e-004
7.712096061432797e+000	7.425014e-004
7.712105598175961e+000	9.355671e-004
7.712107982361752e+000	1.028262e-003
7.712112750733334e+000	1.335591e-003
7.712113942826229e+000	1.485961e-003
7.712116327012020e+000	1.982511e-003
7.712116856373498e+000	2.187571e-003
7.712117915096456e+000	2.840488e-003
7.712118179777195e+000	3.114266e-003
7.712118709138673e+000	3.929263e-003
7.712118841479043e+000	4.234940e-003
7.712119106159783e+000	5.130555e-003
7.712119288832042e+000	6.050182e-003
7.712119473621161e+000	7.503862e-003
7.712119612035449e+000	9.229352e-003
7.712119729344898e+000	1.160629e-002
7.712119834132048e+000	1.511552e-002
7.712119926919113e+000	2.038065e-002
7.712120009810765e+000	2.850554e-002
7.712120086457093e+000	4.161639e-002
7.712120161724760e+000	6.409377e-002
7.712120241972341e+000	1.039382e-001
7.712120324214368e+000	1.667486e-001
7.712120442636626e+000	2.872197e-001
7.712120570520809e+000	4.376624e-001
7.712120710100889e+000	6.119821e-001
7.712120907710839e+000	8.631440e-001
7.712121302930737e+000	1.368263e+000
7.712122093370535e+000	2.378600e+000
7.712122472278935e+000	2.858574e+000
7.712122692990202e+000	3.133015e+000
7.712122714119025e+000	3.158160e+000
7.712122756376671e+000	3.205555e+000
7.712122793505084e+000	3.244000e+000
7.712122837967293e+000	3.279452e+000
7.712122855146077e+000	3.287177e+000
7.712122879824915e+000	3.293773e+000
7.712122889620609e+000	3.295409e+000
7.712122902580259e+000	3.296665e+000
7.712122914201397e+000	3.297350e+000
7.712122927400372e+000	3.297864e+000
7.712122945300008e+000	3.298324e+000
7.712122968185882e+000	3.298699e+000
7.712122993782383e+000	3.298956e+000
7.712123037237546e+000	3.299208e+000
7.712123082539417e+000	3.299357e+000
7.712123173143161e+000	3.299509e+000
7.712123265769354e+000	3.299590e+000
7.712123451021741e+000	3.299663e+000
7.712123755702985e+000	3.299715e+000
7.712124365065472e+000	3.299752e+000
7.712125583790447e+000	3.299777e+000
7.712128021240397e+000	3.299791e+000
7.712142645940094e+000	3.299801e+000
7.712162145539690e+000	3.299802e+000
7.717115043837082e+000	3.299802e+000
7.722106941333667e+000	3.299802e+000
7.731872566333667e+000	3.299803e+000
7.741638191333667e+000	3.299803e+000
7.751403816333667e+000	3.299804e+000
7.761169441333667e+000	3.299805e+000
7.770935066333667e+000	3.299805e+000
7.790466316333667e+000	3.299807e+000
7.809997566333667e+000	3.299808e+000
7.829528816333667e+000	3.299809e+000
7.858825691333667e+000	3.299810e+000
7.888122566333667e+000	3.299811e+000
7.917419441333667e+000	3.299812e+000
7.946716316333667e+000	3.299812e+000
7.976013191333667e+000	3.299813e+000
8.015075691333667e+000	3.299814e+000
8.054138191333667e+000	3.299814e+000
8.093200691333667e+000	3.299814e+000
8.142028816333667e+000	3.299813e+000
8.171325691333667e+000	3.299807e+000
8.181091316333667e+000	3.299790e+000
8.190856941333667e+000	3.299736e+000
8.191009529224292e+000	3.299697e+000
8.191314705005542e+000	3.299514e+000
8.191324241748706e+000	3.299500e+000
8.191343315235034e+000	3.299455e+000
8.191348083606616e+000	3.299440e+000
8.191357620349780e+000	3.299391e+000
8.191376693836109e+000	3.299244e+000
8.191381462207691e+000	3.299168e+000
8.191390998950855e+000	3.298896e+000
8.191393383136646e+000	3.298717e+000
8.191398151508228e+000	3.298046e+000
8.191398531448586e+000	3.297927e+000
8.191399291329303e+000	3.297516e+000
8.191400101231514e+000	3.296871e+000
8.191400519823988e+000	3.296265e+000
8.191401006037205e+000	3.295161e+000
8.191401072885922e+000	3.294926e+000
8.191401206583354e+000	3.294243e+000
8.191401408337352e+000	3.292726e+000
8.191401604781710e+000	3.290216e+000
8.191401749017665e+000	3.286832e+000
8.191401861105586e+000	3.281987e+000
8.191401952124654e+000	3.274888e+000
8.191402031772517e+000	3.263848e+000
8.191402106729274e+000	3.245261e+000
8.191402189208942e+000	3.210391e+000
8.191402266458995e+000	3.158284e+000
8.191402366341301e+000	3.064371e+000
8.191402476430602e+000	2.939913e+000
8.191402609319855e+000	2.776639e+000
8.191402766237589e+000	2.578379e+000
8.191403062565803e+000	2.200303e+000
8.191403655222228e+000	1.442975e+000
8.191404495488445e+000	3.959787e-001
8.191404834041995e+000	9.040440e-003
8.191404834764583e+000	8.511074e-003
8.191404836209758e+000	8.033947e-003
8.191404838456009e+000	7.493291e-003
8.191404840996459e+000	6.962801e-003
8.191404843896555e+000	6.421450e-003
8.191404849696749e+000	5.527840e-003
8.191404859899921e+000	4.337136e-003
8.191404874272093e+000	3.189436e-003
8.191404890803597e+000	2.362926e-003
8.191404911880348e+000	1.736477e-003
8.191404936097797e+000	1.318088e-003
8.191404971066630e+000	9.815891e-004
8.191405014948682e+000	7.513572e-004
8.191405079379326e+000	5.775027e-004
8.191405169345320e+000	4.563340e-004
8.191405308844386e+000	3.680133e-004
8.191405520879290e+000	3.075585e-004
8.191405875962303e+000	2.649567e-004
8.191406467623523e+000	2.367326e-004
8.191407553976479e+000	2.179024e-004
8.191409555070900e+000	2.063111e-004
8.191421561637430e+000	1.962956e-004
8.191437570392804e+000	1.952056e-004
8.217564143384648e+000	1.931421e-004
8.237095393384648e+000	1.918251e-004
8.256626643384648e+000	1.906351e-004
8.276157893384648e+000	1.895602e-004
8.295689143384648e+000	1.885894e-004
8.315220393384648e+000	1.877126e-004
8.334751643384648e+000	1.869206e-004
8.354282893384648e+000	1.862053e-004
8.373814143384648e+000	1.855592e-004
8.393345393384648e+000	1.849757e-004
8.412876643384648e+000	1.844488e-004
8.432407893384648e+000	1.839734e-004
8.451939143384648e+000	1.835453e-004
8.471470393384648e+000	1.831622e-004
8.491001643384648e+000	1.828247e-004
8.510532893384648e+000	1.825384e-004
8.530064143384648e+000	1.823164e-004
8.549595393384648e+000	1.821838e-004
8.569126643384648e+000	1.821835e-004
8.588657893384648e+000	1.823920e-004
8.608189143384648e+000	1.829495e-004
8.627720393384648e+000	1.841654e-004
8.647251643384648e+000	1.871514e-004
8.666782893384648e+000	1.982488e-004
8.670445002759648e+000	2.088504e-004
8.671055354322148e+000	2.123432e-004
8.672276057447148e+000	2.233457e-004
8.672581233228398e+000	2.281629e-004
8.673191584790898e+000	2.430657e-004
8.673344172681523e+000	2.493077e-004
8.673649348462773e+000	2.679703e-004
8.673725642408085e+000	2.752676e-004
8.673878230298710e+000	2.961271e-004
8.673916377271366e+000	3.035582e-004
8.673992671216679e+000	3.330629e-004
8.674145259107304e+000	4.512465e-004
8.674183406079960e+000	5.219097e-004
8.674192942823124e+000	5.617924e-004
8.674212016309452e+000	6.890936e-004
8.674216784681034e+000	7.499719e-004
8.674226321424198e+000	9.515751e-004
8.674228705609989e+000	1.051213e-003
8.674233473981571e+000	1.388920e-003
8.674234666074467e+000	1.565493e-003
8.674237050260258e+000	2.159871e-003
8.674237451689468e+000	2.343153e-003
8.674238254547889e+000	2.907513e-003
8.674238455262495e+000	3.116829e-003
8.674238856691705e+000	3.741416e-003
8.674239181067991e+000	4.489287e-003
8.674239419190560e+000	5.354083e-003
8.674239620767381e+000	6.495318e-003
8.674239773057012e+000	7.847193e-003
8.674239905757666e+000	9.718800e-003
8.674240021949411e+000	1.238011e-002
8.674240124755793e+000	1.631703e-002
8.674240214990327e+000	2.222973e-002
8.674240295824399e+000	3.141657e-002
8.674240371520220e+000	4.642666e-002
8.674240446558198e+000	7.206737e-002
8.674240525527935e+000	1.161397e-001
8.674240613219356e+000	1.894751e-001
8.674240756487011e+000	3.432262e-001
8.674240886715982e+000	5.001110e-001
8.674241045911707e+000	7.007980e-001
8.674241280465925e+000	9.997469e-001
8.674241749574362e+000	1.599332e+000
8.674242687791235e+000	2.787513e+000
8.674243063030884e+000	3.215068e+000
8.674243174906819e+000	3.288863e+000
8.674243233237878e+000	3.298407e+000
8.674243253998995e+000	3.298876e+000
8.674243276579908e+000	3.299090e+000
8.674243304134063e+000	3.299230e+000
8.674243330227240e+000	3.299321e+000
8.674243381970733e+000	3.299436e+000
8.674243441821680e+000	3.299519e+000
8.674243561523577e+000	3.299604e+000
8.674243766373232e+000	3.299674e+000
8.674244176072543e+000	3.299726e+000
8.674244995471165e+000	3.299763e+000
8.674246634268409e+000	3.299783e+000
8.674249911862896e+000	3.299794e+000
8.674256467051871e+000	3.299799e+000
8.674269577429820e+000	3.299801e+000
8.674453122721117e+000	3.299801e+000
8.680955870184226e+000	3.299802e+000
8.687668383694531e+000	3.299802e+000
8.697434008694531e+000	3.299803e+000
8.707199633694531e+000	3.299804e+000
8.716965258694531e+000	3.299804e+000
8.726730883694531e+000	3.299805e+000
8.736496508694531e+000	3.299806e+000
8.756027758694531e+000	3.299807e+000
8.775559008694531e+000	3.299808e+000
8.795090258694531e+000	3.299809e+000
8.824387133694531e+000	3.299810e+000
8.853684008694531e+000	3.299811e+000
8.882980883694531e+000	3.299812e+000
8.912277758694531e+000	3.299812e+000
8.941574633694531e+000	3.299813e+000
8.980637133694531e+000	3.299814e+000
9.019699633694531e+000	3.299814e+000
9.058762133694531e+000	3.299814e+000
9.107590258694531e+000	3.299812e+000
9.136887133694531e+000	3.299805e+000
9.146652758694531e+000	3.299794e+000
9.147873461819531e+000	3.299792e+000
9.150314868069531e+000	3.299784e+000
9.150925219632031e+000	3.299779e+000
9.152145922757031e+000	3.299762e+000
9.152451098538281e+000	3.299753e+000
9.153061450100781e+000	3.299715e+000
9.153214037991406e+000	3.299696e+000
9.153252184964062e+000	3.299688e+000
9.153328478909375e+000	3.299654e+000
9.153481066800000e+000	3.299485e+000
9.153519213772656e+000	3.299346e+000
9.153528750515820e+000	3.299266e+000
9.153531134701611e+000	3.299232e+000
9.153535903073193e+000	3.299115e+000
9.153545439816357e+000	3.298709e+000
9.153547188282483e+000	3.298477e+000
9.153550685214732e+000	3.297671e+000
9.153551331715329e+000	3.297288e+000
9.153551944438469e+000	3.296163e+000
9.153552815091622e+000	3.293284e+000
9.153552838550132e+000	3.292914e+000
9.153552925639145e+000	3.292032e+000
9.153552983882150e+000	3.291255e+000
9.153553066148334e+000	3.289816e+000
9.153553168608996e+000	3.287247e+000
9.153553256368392e+000	3.283729e+000
9.153553352649167e+000	3.277254e+000
9.153553433174965e+000	3.267779e+000
9.153553511164942e+000	3.251573e+000
9.153553586427169e+000	3.224518e+000
9.153553665414988e+000	3.178218e+000
9.153553753620116e+000	3.102579e+000
9.153553871891123e+000	2.974424e+000
9.153554005502684e+000	2.813011e+000
9.153554149797394e+000	2.631474e+000
9.153554393287857e+000	2.321263e+000
9.153554880268786e+000	1.699017e+000
9.153555854230641e+000	4.701872e-001
9.153556222061750e+000	2.678270e-002
9.153556223181989e+000	2.570671e-002
9.153556225422467e+000	2.412109e-002
9.153556229903423e+000	2.129983e-002
9.153556235611703e+000	1.808938e-002
9.153556243351776e+000	1.452631e-002
9.153556258831923e+000	9.311931e-003
9.153556274048512e+000	5.934199e-003
9.153556287212766e+000	4.206051e-003
9.153556301931380e+000	3.062791e-003
9.153556318885549e+000	2.265792e-003
9.153556339144336e+000	1.699595e-003
9.153556365809699e+000	1.267833e-003
9.153556399924677e+000	9.583670e-004
9.153556447632349e+000	7.261100e-004
9.153556511666688e+000	5.647423e-004
9.153556609594070e+000	4.435498e-004
9.153556749979359e+000	3.613915e-004
9.153556981922554e+000	3.013922e-004
9.153557343730224e+000	2.617495e-004
9.153557996833689e+000	2.339401e-004
9.153559114437089e+000	2.165194e-004
9.153561349643889e+000	2.053454e-004
9.153574760884688e+000	1.959377e-004
9.153592642539087e+000	1.948766e-004
9.181633318334345e+000	1.930077e-004
9.201164568334345e+000	1.917035e-004
9.220695818334345e+000	1.905253e-004
9.240227068334345e+000	1.894611e-004
9.259758318334345e+000	1.885000e-004
9.279289568334345e+000	1.876318e-004
9.298820818334345e+000	1.868477e-004
9.318352068334345e+000	1.861395e-004
9.337883318334345e+000	1.854999e-004
9.357414568334345e+000	1.849222e-004
9.376945818334345e+000	1.844005e-004
9.396477068334345e+000	1.839299e-004
9.416008318334345e+000	1.835063e-004
9.435539568334345e+000	1.831276e-004
9.455070818334345e+000	1.827948e-004
9.474602068334345e+000	1.825140e-004
9.494133318334345e+000	1.822995e-004
9.513664568334345e+000	1.821776e-004
9.533195818334345e+000	1.821936e-004
9.552727068334345e+000	1.824279e-004
9.572258318334345e+000	1.830312e-004
9.591789568334345e+000	1.843452e-004
9.611320818334345e+000	1.876779e-004
9.621086443334345e+000	1.925370e-004
9.630852068334345e+000	2.026855e-004
9.632072771459345e+000	2.073367e-004
9.634514177709345e+000	2.268224e-004
9.635124529271845e+000	2.361648e-004
9.635277117162470e+000	2.405369e-004
9.635582292943720e+000	2.639079e-004
9.636192644506220e+000	3.498576e-004
9.636211717992548e+000	3.567969e-004
9.636249864965205e+000	3.883378e-004
9.636326158910517e+000	4.969709e-004
9.636345232396845e+000	5.487350e-004
9.636350000768427e+000	5.704600e-004
9.636359537511591e+000	6.520143e-004
9.636378610997920e+000	9.326175e-004
9.636381753218560e+000	1.071426e-003
9.636388037659842e+000	1.599281e-003
9.636388692555663e+000	1.713953e-003
9.636390002347305e+000	2.084021e-003
9.636390329795216e+000	2.219985e-003
9.636390984691037e+000	2.639747e-003
9.636391678464650e+000	3.270839e-003
9.636391844917428e+000	3.507493e-003
9.636392177822987e+000	4.211334e-003
9.636392446521422e+000	5.048255e-003
9.636392653142359e+000	6.054716e-003
9.636392825286842e+000	7.362009e-003
9.636392961238679e+000	8.983512e-003
9.636393078899593e+000	1.123085e-002
9.636393185662371e+000	1.457723e-002
9.636393280280988e+000	1.958842e-002
9.636393364439748e+000	2.728252e-002
9.636393441667414e+000	3.960197e-002
9.636393516777968e+000	6.063173e-002
9.636393597573294e+000	9.852989e-002
9.636393678171139e+000	1.573830e-001
9.636393789142103e+000	2.669612e-001
9.636393905511245e+000	4.018252e-001
9.636394044649537e+000	5.746098e-001
9.636394221013502e+000	7.982801e-001
9.636394573741431e+000	1.248859e+000
9.636395279197288e+000	2.151615e+000
9.636395692027241e+000	2.677892e+000
9.636395795234730e+000	2.807884e+000
9.636396001649706e+000	3.064054e+000
9.636396099191199e+000	3.179969e+000
9.636396158650568e+000	3.243025e+000
9.636396193516916e+000	3.272832e+000
9.636396213227792e+000	3.284679e+000
9.636396229766675e+000	3.290868e+000
9.636396244589111e+000	3.294165e+000
9.636396256972276e+000	3.295795e+000
9.636396271193602e+000	3.296916e+000
9.636396286012120e+000	3.297646e+000
9.636396302953239e+000	3.298163e+000
9.636396328012403e+000	3.298627e+000
9.636396355564155e+000	3.298926e+000
9.636396403470299e+000	3.299210e+000
9.636396453534694e+000	3.299370e+000
9.636396553663483e+000	3.299524e+000
9.636396659796411e+000	3.299606e+000
9.636396872062267e+000	3.299678e+000
9.636397148359123e+000	3.299720e+000
9.636397700952834e+000	3.299752e+000
9.636398806140257e+000	3.299776e+000
9.636401016515100e+000	3.299790e+000
9.636414278764161e+000	3.299800e+000
9.636431961762909e+000	3.299802e+000
9.640923443445026e+000	3.299802e+000
9.645450291124638e+000	3.299802e+000
9.654503986483862e+000	3.299803e+000
9.664269611483862e+000	3.299803e+000
9.674035236483862e+000	3.299804e+000
9.683800861483862e+000	3.299805e+000
9.693566486483862e+000	3.299805e+000
9.713097736483862e+000	3.299807e+000
9.732628986483862e+000	3.299808e+000
9.752160236483862e+000	3.299809e+000
9.781457111483862e+000	3.299809e+000
9.810753986483862e+000	3.299811e+000
9.840050861483862e+000	3.299811e+000
9.869347736483862e+000	3.299812e+000
9.898644611483862e+000	3.299813e+000
9.937707111483862e+000	3.299814e+000
9.976769611483862e+000	3.299814e+000
9.996300861483862e+000	3.299814e+000
1.000000000000000e+001	3.299814e+000
Step Information: Run=24  (Run: 25/65)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.244536e-005
1.999999943436137e-009	1.647715e-004
1.599999954748910e-008	1.280304e-003
3.199999909497819e-008	2.464352e-003
1.056893580473229e-007	7.620020e-003
1.563423296590001e-007	1.161212e-002
2.114868003501829e-007	1.722981e-002
2.843918704071246e-007	2.755641e-002
3.532287508076709e-007	4.123492e-002
4.288962376969443e-007	6.025270e-002
4.565957690116444e-007	6.787989e-002
4.794817373432193e-007	7.396642e-002
5.130534851949103e-007	8.187929e-002
5.515412212230559e-007	8.980659e-002
5.821409337262587e-007	9.543389e-002
6.160124614926583e-007	1.012900e-001
6.547060751912343e-007	1.078117e-001
7.320933025883861e-007	1.206836e-001
8.109197828194323e-007	1.337324e-001
9.508007304193669e-007	1.568368e-001
1.230562625619236e-006	2.030104e-001
1.616883322721051e-006	2.667566e-001
2.389524716924680e-006	3.942385e-001
7.025373082146454e-006	1.159110e+000
1.320650423577549e-005	2.178935e+000
2.000000000000000e-005	3.299793e+000
2.025981604597861e-005	3.299795e+000
2.077944813793583e-005	3.299795e+000
3.636841089665249e-005	3.299796e+000
1.083946708282412e-003	3.299796e+000
2.148153232610802e-003	3.299796e+000
4.276566281267583e-003	3.299796e+000
8.533392378581143e-003	3.299797e+000
1.704704457320826e-002	3.299798e+000
2.681266957320826e-002	3.299798e+000
3.657829457320826e-002	3.299799e+000
4.634391957320826e-002	3.299799e+000
5.610954457320826e-002	3.299800e+000
6.587516957320827e-002	3.299801e+000
7.564079457320827e-002	3.299801e+000
9.517204457320827e-002	3.299802e+000
1.147032945732083e-001	3.299803e+000
1.342345445732083e-001	3.299804e+000
1.635314195732083e-001	3.299805e+000
1.928282945732083e-001	3.299807e+000
2.221251695732083e-001	3.299807e+000
2.611876695732083e-001	3.299809e+000
3.002501695732083e-001	3.299809e+000
3.393126695732083e-001	3.299810e+000
3.783751695732083e-001	3.299810e+000
4.272032945732083e-001	3.299811e+000
4.760314195732083e-001	3.299809e+000
5.150939195732083e-001	3.299803e+000
5.248595445732083e-001	3.299783e+000
5.346442430595364e-001	3.299734e+000
5.347586839775051e-001	3.299725e+000
5.349112718681301e-001	3.299704e+000
5.352164476493801e-001	3.299626e+000
5.352975762154342e-001	3.299579e+000
5.353169146984004e-001	3.299554e+000
5.353426993423552e-001	3.299509e+000
5.353491455033440e-001	3.299494e+000
5.353620378253214e-001	3.299446e+000
5.353878224692763e-001	3.299289e+000
5.353942686302651e-001	3.299183e+000
5.354071609522425e-001	3.298779e+000
5.354081681199814e-001	3.298703e+000
5.354101824554591e-001	3.298464e+000
5.354106860393286e-001	3.298385e+000
5.354116932070675e-001	3.298113e+000
5.354137075425453e-001	3.297258e+000
5.354139814815768e-001	3.297020e+000
5.354145293596399e-001	3.296282e+000
5.354146663291556e-001	3.296017e+000
5.354149402681872e-001	3.295222e+000
5.354152104470906e-001	3.294028e+000
5.354154132553652e-001	3.292536e+000
5.354155711723551e-001	3.290557e+000
5.354157028485670e-001	3.287721e+000
5.354158141229863e-001	3.283541e+000
5.354159085122379e-001	3.277280e+000
5.354159909909507e-001	3.267593e+000
5.354160670317915e-001	3.251824e+000
5.354161428519280e-001	3.224613e+000
5.354162222091443e-001	3.178241e+000
5.354163094819435e-001	3.103555e+000
5.354164276240785e-001	2.975676e+000
5.354165618648290e-001	2.813601e+000
5.354167054848064e-001	2.632949e+000
5.354169485035906e-001	2.323356e+000
5.354174345411590e-001	1.702321e+000
5.354184066162958e-001	4.754489e-001
5.354187767610257e-001	2.843238e-002
5.354187778957185e-001	2.732602e-002
5.354187801651041e-001	2.566340e-002
5.354187847038754e-001	2.269368e-002
5.354187904867409e-001	1.929869e-002
5.354187984579175e-001	1.544974e-002
5.354188143181293e-001	9.812511e-003
5.354188294845352e-001	6.239172e-003
5.354188422727090e-001	4.451453e-003
5.354188571864581e-001	3.213334e-003
5.354188736651530e-001	2.381093e-003
5.354188934884472e-001	1.785461e-003
5.354189192298680e-001	1.334234e-003
5.354189522954492e-001	1.007728e-003
5.354189979866694e-001	7.636884e-004
5.354190592417656e-001	5.931787e-004
5.354191521388065e-001	4.650340e-004
5.354192847443315e-001	3.777892e-004
5.354195019568460e-001	3.139553e-004
5.354198388478447e-001	2.715712e-004
5.354204410779367e-001	2.417306e-004
5.354214646355494e-001	2.228975e-004
5.354234962122786e-001	2.106897e-004
5.354356856726534e-001	2.001746e-004
5.354519382864865e-001	1.990723e-004
5.618277346239525e-001	1.971000e-004
5.911246096239525e-001	1.952578e-004
6.204214846239525e-001	1.936575e-004
6.497183596239525e-001	1.922676e-004
6.790152346239525e-001	1.910604e-004
7.083121096239525e-001	1.900119e-004
7.376089846239525e-001	1.891012e-004
7.669058596239525e-001	1.883104e-004
7.962027346239525e-001	1.876241e-004
8.254996096239525e-001	1.870307e-004
8.547964846239525e-001	1.865255e-004
8.840933596239525e-001	1.861172e-004
9.133902346239525e-001	1.858416e-004
9.426871096239525e-001	1.857821e-004
9.719839846239525e-001	1.861185e-004
1.001280859623952e+000	1.872863e-004
1.030577734623952e+000	1.911138e-004
1.040343359623952e+000	1.948637e-004
1.051329687748952e+000	2.036531e-004
1.054381445561452e+000	2.125997e-004
1.055602148686452e+000	2.288347e-004
1.058043554936452e+000	2.943651e-004
1.058119848881765e+000	3.030449e-004
1.058272436772390e+000	3.380339e-004
1.058310583745046e+000	3.534795e-004
1.058386877690359e+000	4.010729e-004
1.058405951176687e+000	4.206904e-004
1.058444098149343e+000	4.787018e-004
1.058453634892507e+000	5.010188e-004
1.058472708378835e+000	5.642255e-004
1.058477476750417e+000	5.865819e-004
1.058487013493581e+000	6.750358e-004
1.058506086979909e+000	9.760936e-004
1.058508502246200e+000	1.073118e-003
1.058513332778782e+000	1.432441e-003
1.058514540411927e+000	1.629558e-003
1.058516955678218e+000	2.307086e-003
1.058517321677580e+000	2.500775e-003
1.058518053676306e+000	3.104071e-003
1.058518236675987e+000	3.327551e-003
1.058518602675350e+000	3.992101e-003
1.058518899790408e+000	4.787812e-003
1.058519120143629e+000	5.714103e-003
1.058519307987848e+000	6.943611e-003
1.058519451374170e+000	8.414194e-003
1.058519575968240e+000	1.045310e-002
1.058519688373965e+000	1.345663e-002
1.058519787399010e+000	1.791036e-002
1.058519874583854e+000	2.466037e-002
1.058519953440140e+000	3.529456e-002
1.058520028580287e+000	5.329116e-002
1.058520111169217e+000	8.699683e-002
1.058520188910872e+000	1.378070e-001
1.058520288205956e+000	2.292052e-001
1.058520400727838e+000	3.552334e-001
1.058520538123099e+000	5.236086e-001
1.058520691623153e+000	7.174631e-001
1.058520976367542e+000	1.080712e+000
1.058521545856320e+000	1.804483e+000
1.058522684833876e+000	3.155090e+000
1.058522887973399e+000	3.283245e+000
1.058523088573695e+000	3.299259e+000
1.058523163456108e+000	3.299564e+000
1.058523236817757e+000	3.299628e+000
1.058523383541056e+000	3.299670e+000
1.058523676987653e+000	3.299713e+000
1.058524263880847e+000	3.299747e+000
